,Unnamed: 0,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,score
1550,1550,US,17876288,R3TYV6AEFUR1K4,B001C3789A,994339247,magic chef 1.6 cu over-the-range microwave,Major Appliances,1,10,10,N,N,Died after one year of light operation...,"This model performed as to be expected... it adequately heated items. After just over one year it suddenly suffered a short and started starting by itself. Additionally, the control pad stopped working. We temporarily overcame the problem by leaving the unit unplugged until needed and it then only sometimes functioned. Perhaps the old adage is correct in you get what you pay for.",11/27/2009,50.0
1551,1551,US,16013665,R1N5VGKWUUE8EV,B001AF6J0Y,486381187,lg  over the range microwaves,Major Appliances,1,20,21,N,Y,Terrible quality,"I am changing my five star to a one star review.<br /><br />The product cooked food well, but despite gentle use (we read reviews here noting a cracked door), our door has cracked, then cracked again, and then the handle itself has snapped off.  The material quality is very poor.  We were very gentle with this unit, but it's simply a very low quality product.<br /><br />Absolutely do not purchase this.",11/20/2009,95.23809523809523
1552,1552,US,46434158,R2E8QHDJMO7M4D,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,5,169,177,N,N,This is my FAVORITE kitchen appliance!!!,"We installed Sharp model KB6524 in June 2009 during a kitchen remodel. Every appliance in our kitchen is new and this particular appliance is my favorite due to the uniqueness and convenience of this model. This microwave has exceeded our expectations in every way. One of the reasons we bought this microwave was that we needed a microwave that would fit under the countertop so our kids could reach it. It is also nice that the door slides open and I can reach down to lift out the food instead of having to reach up at face level and lift food out and down. I liked the unique concept of a drawer that pulls open instead of a door that pops open. I was a little concerned about reviews on earlier models that the auto open and close function on this microwave has a tendency to break. However, it seems that Sharp decided to manufacture this one so it closes with a button or by pushing or pulling on it to eliminate that problem. I was also concerned that it didn't have a piece in it that rotates the food. So, we were surprised to find that none of the food we have cooked has hotspots (note: I only use my microwave for reheating...not cooking). I LOVE this microwave. I had considered purchasing the 30 but decided that it was unlikely that I would need to put a dish in the microwave that was bigger than 24. So far, this has been the perfect size. It is even tall enough that I can put my portable mug in it to heat up my tea. Also, my lovely daughter did not know that you can't put metal in the microwave. She put her fork in with her plate. Surprisingly, the microwave did not arch. We checked the manual and it said you can even use aluminum foil to cover portions of meat. Not sure how they do it, but I'm not likely to try it. The microwave seems fine after the fork episode. This microwave also has programmable features such as softening ice cream. It asks what size of ice cream then sets the time as appropriate. It's a nice feature but I'm not usually softening a whole tub ofice cream. Just a portion of a tub. One other feature I use frequently, pushing the power button after closing the drawer will turn on the microwave in one minute increments. As an example, pushing the button 3 times will equate to 3 minutes. This is a pricey microwave but has been well worth the expense in our experience. I highly recommend this microwave!",10/29/2009,47.74011299435029
1556,1556,US,49235174,R2ATUY5ENGIJ7T,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1,61,69,N,N,Looks great but very prone to breaking!,"I have had this microwave for 1 year now, it has broken 3 times and Sharp has been terrible about getting it fixed under the warranty.  Opening / shutting the drawer is very sensitive & therefore the drawer stops working.  No turntable which means you need to manually spin your food around as needed.  Overly complicated directions.  Too expensive for what you get!",7/22/2009,44.20289855072464
1560,1560,US,51736826,R1REOU1IZ0G4E4,B001B8OAOM,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,Major Appliances,4,33,35,N,N,Great microwave and convectional oven,"I've selected this model, because it is the only convectional microwave oven that fits my kitchen. Other models require some extra space in front of the microwave on the left side, to be able to open the door. It is not a problem for most kitchens, but if you have a deep cabinet to the left of the microwave that extends in front of oven, Sharp seems like the only option. Sharp has put a smaller door that starts about an inch from the left side of the microwave, so it opens freely.    So far I was not disappointed. I'm mostly using the microwave mode, convectional mode. It cooks well, and the menu is rather intiutive - what else do you need? Auto reheat works well and produces consistently good results. I was not getting very good result with mixed mode (oven + microwave) though.    There are some faults in this model, that I think Sharp should've done better, so it only got 4 starts:  1) The menu system could be better. E.g. the Start button on most microwaves also serves as 'Add minute' or 'Add 30sec', but here it would not do anything - one has to use dedicated 'Add minute' button. I got used to it, but my guests can't easily find this button.  2) The fan is very very loud. It has two speeds, but even with reduced speed, it is very loud. It does not look extremely powerful either.  3) The range light is generated by two small incandescent bulbs. I would expect energy efficient fluorescent lamps or LEDs for this high-end oven. They could've perfectly fit a long tube there, but have instead put old unefficient incandescent bulbs.  4) The interior is stainless steeel, but it is not very smooth, so it takes some effort to clean the microwave.",10/13/2008,47.14285714285714
1561,1561,US,29716783,R1TWC6NTCMMMQZ,B001AF6J0Y,486381187,lg  over the range microwaves,Major Appliances,5,29,32,N,Y,"Gorgeous, Efficient and Chic!","This microwave is wonderful. The quick heat buttons are convenient and easy to use. If you read Consumer Reports, it says this (or similiar) microwave has only a useful space of 0.9 cubic feet. Not so. This has a full 2.0 cubic feet of space which is great for cooking a ham or a large casserole dish. Very sharp design, useful and adequate lighting underneath. For the installation/do-it-yourselfers: It's 60 pounds and you have to lift it above your shoulders if you are installing over a stove. Follow the instructions to the letter, and all will turn out great. The directions are very good. Note: If you can, remove your stove before installing the microwave. The mfgr doesn't mention this, but it made things a lot easier (and I got to clean under it!)...2-3(-3 preferred) people are definitely needed to install this safely due to its weight and awkward size. I recommend this microwave highly!",10/13/2008,90.625
1562,1562,US,51393343,R1UI619E0LS274,B00012ORT2,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,Major Appliances,5,12,13,N,N,great!,great microwave at great price.  i bought one from amazon.com last month for $199.  it arrived in one week.  no shipping charge.  looks great.  works great.  installed easily.  (professionally installed for $65.)  nice clean lines.  easy to operate.  hit the button once for one minute.  hit it again for each additional minute.,10/13/2008,46.153846153846146
1563,1563,US,51558013,R2WXEFZ3C0R8WA,B00009V3WS,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,Major Appliances,2,10,11,N,N,Beware the Bummer Oven,"I had to buy this model microwave because my kitchen built-ins were constructed to fit an earlier Sharp model in this line. I loved the old one, even though it only lasted 9 years, but this one has been a tremendous disappointment.   First off, Amazon does not tell you until AFTER your purchase that they subcontract out delivery to a third party who prohibits you from speaking with the driver via his cellphone and thinks nothing of dropping the ball re customer communication: I wasted an entire day waiting for a delivery man who did not ring my bell as instructed and had instead delivered it to my super, which no one bothered to tell me. The delivery was an extremely frustrating fiasco.  Amazon needs to take more responsibility vis a vis decent delivery services.   Next point of disappointment:  I paid two men to install this monster.  (It's practically 80 lbs. and impossible to install solo).  So they get it in and fitting properly into the drop-in shelf designed to hold it. Then comes another surprise: Every time I turn it on, it makes a tremendous rattley racket not unlike a jet turbine - nothing at all like the smooth, quiet operation of its predecessor. This noise is so loud you can't even think about listening to NPR or a fellow kitchen occupant during the oven's operation. If I press firmly on the door of the microwave while it's on, the noise mutes, but who can stand in front of the microwave pressing on it every time you  zap a potato?  I'm not sure if the ace delivery company rattled something loose inside this particular appliance, or if this series model contains a design flaw, but the noise is really horrible.   There's more: I was very impressed with the ease of baking in this oven - the programming is  simple enough for a liberal arts major to grasp quite easily. But every time I use the convection function (closely following all the instructions re appropriate containers, elevating the foodstuffs off the rotating plate, etc.,) the oven gives off a menacing odor exactly like you sniff in a terrible electrical fire. There is nothing in the manual concerning either the noise issue or the smell issue.   I'm in NYC, where there are very few options when searching for a specific appliance (I tried to find one locally that would fit my shelf space), but if I could have, I would have previewed this model at a local retailer and seen how it worked there before springing for such an expensive lemon. Because this behemouth is such a hassle to remove and install, it's the kind of thing which, if you do buy it, you should buy with a guarantee of local on-site service. So far, this oven's cost me $1,000.",10/12/2008,45.45454545454545
1564,1564,US,52986549,R308SA6LV3ETLH,B0018YNRIO,486381187,lg  over the range microwaves,Major Appliances,4,69,70,N,Y,"Decent oven, inexpensive, not too bad to install.","I bought this oven to replace a Whirlpool of equal size. I like the LG. It's a little more powerful, and the moisture sensor seems to work pretty well. It's a heavy beast and you will want to use the template that comes with it to lay out the installation bracket positions and holes for the support bolts. Get those right and the installation is no big deal. It does take two people to horse this 60 lb. appliance into place while starting the bolts, threading the cord etc.    It took me a couple of hours from opening the box to firing it up and I was a cabinet installer in my youth. Still, no big deal.    Tip: use a light spray adhesive to attach the layout template to the bottom of upper support cabinet.",10/9/2008,98.57142857142857
1569,1569,US,47128975,R2LROI2RPCXU4D,B00012ORT2,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,Major Appliances,2,18,23,N,N,Not A Reliable Microwave,"We bought this microwave 2 years ago.  It worked well during that time, but it recently stopped working.  We were warming up some food when the microwave started smoking.  When we opened the door, all we could smell was the stench of burnt plastic.      After waiting a day for the smell to clear out, I tried running the microwave with nothing in it.  After 10 seconds, I opened the door and could again smell the burnt plastic.  On the right side of the microwave behind the metal grate where all the wiring is, I could hear sizzling.    The internal wiring was melting and that was causing the smell and smoke.  In searching for a new microwave to replace this one, I read in Consumer Reports that Sharp brand microwaves are a repair-prone brand.    As other reviewers have stated, this is a good, basic microwave.  But, if you are expecting it to last for several years, I'd select a different brand and model.  Frigidaire, Whirlpool, Maytag, Amana, GE, and Kenmore (Sears) all get good ratings for reliability from Consumer Reports.",8/5/2008,39.130434782608695
1570,1570,US,51388646,R10R74VVFR2Z4U,B000UW1WW8,242727854,profile 2.2 cu. ft. countertop microwave w/child lockout and extra large,Major Appliances,2,19,25,N,N,Poor Product; Worse Customer Service,"I should have listened to my wife.    I'm about to arrange to take my third Monday afternoon in a row off from work so I can be here for GE's service technician. He's repairing my microwave, which is less than 6 weeks old.     Here's what happened.    Week 1, I call the service center, describe the problem I'm having (power cuts off after a few seconds) and the rep says it's probably an inverter board, and schedules a repair call.    Week 2, The technician arrives, diagnoses the problem and says it's an inverter board. He orders the part.    Week 3,The part has arrived, the repair guy comes to install it, but it's the wrong part. He has to order the right part, I have to take a third day off from work to be available,  and we have to go another week without a microwave.    Wouldn't the RIGHT thing for GE to have done is replace the microwave? Just ship us a new one, and have us ship the old one back? Or have the repair guy make the swap?     That would be showing GE cares about their customer's time, they're concerned if they waste time because of their error, and keeping customers satisfied is its top priority. Instead, GE parrots back the warranty (we only have to repair the appliance, not replace it) and disregards what this experience has meant to its customer and his perception of their company.",7/21/2008,38.0
1573,1573,US,40721534,R1ISQFXX70Y0OH,B000UW1WW8,242727854,profile 2.2 cu. ft. countertop microwave w/child lockout and extra large,Major Appliances,1,87,94,N,N,Poor reliability,"I am very disappointed at the poor reliability of this unit.  Ours is less than a year old and has failed--now, when attempting to cook, the unit shuts off before the end of the programmed time.  Even though the light comes on and the turntable turns, the unit does not heat food.  Like others, I purchased this unit based on the recommendation in Consumer Reports; this recommendation didn't pan out.  I tried to schedule warranty service and GE is making us wait a week to schedule and their frustrating telephone system does not provide information on where I can take it for service for faster turnaround (and didn't put me in touch with a live representative).    When the microwave oven worked, it worked fine.  We replaced a Sharp unit with this one; though this unit has the advantage of a larger capacity, its controls are less intuitive.    Based on poor reliability and poor service, we're certainly not going to buy another GE microwave.  We've had good success with GE refrigerators in the past; this is very disappointing.  A quick search on the web now reveals that GE microwave ovens are not reliable--many others appear to have similar problems with the magnetrons.    Perhaps this is one reason why GE is looking to sell its appliance business...",5/27/2008,46.276595744680854
1574,1574,US,36356690,RDZCZ2A55NN9X,B000UW1WW8,242727854,profile 2.2 cu. ft. countertop microwave w/child lockout and extra large,Major Appliances,1,184,189,N,N,Larger and More Powerful But Short Service Life,"E. J. Tastad's review of this product is accurate and appropriate, but I would like to add some additional information.  I bought this GE Profile microwave oven in March of 2006 on the recommendation of Consumer Reports.  In September 2009 I am sorry to report that I had to throw it out because it wasn't worth repairing.  Consumer Reports gave this GE model their top rating for large microwave ovens.  It replaced an old Amana RadarRange that I had used for about 25 years before it burst into flames.  The Amana had also received Consumer Reports top rating back then.  If I recall, my Amana sold for about twice as much money (in 1981 dollars) as this GE costs in 2006 dollars.<br /><br />Since this microwave oven is more powerful, faster and consumes more electricity than small models, you may need to have a dedicated 20 ampere outlet available for its use.  Compared with my old Amana, the GE has a much more uniform distribution of heat when cooking or reheating, probably because the food is rotated on a turntable.  As E. J. Tastad found, the defrost cycle is easy to use, gives good distribution of heat and the front panel controls are fairly intuitive.  The stainless steel cabinet is attractive and easy to clean.<br /><br />Unlike my old Amana, this oven cannot multi-task.  For example, if you're running the built-in clock timer, you cannot cook or reheat something on a different schedule using different functions.  You must stop the clock timer to begin a cook cycle and vice versa.  You also cannot program several sequences of automatic operations as my old Amana could accommodate, nor can you program it to start at a later time.<br /><br />This microwave oven was not as reliable and did not last nearly as long as my old Amana did.  The magnetron tube in my GE Profile microwave oven failed after two years of use.  It's replacement was covered by the five-year GE warranty on the tube, but the warranty didn't cover the $85 in labor charges, which would have been even more if I had received the service on-site instead of taking the appliance to the appliance repair depot.  After 3 1/2 years of use, (September 2009) the main circuit board self-destructed.  It cost me $44 at the nearest GE repair facility to learn that it would cost me more than another $200 to replace the microwave oven's circuit board.<br /><br />Since other brands of similar-sized and power microwave ovens cost less than the repairs, I have discarded this microwave oven after 3 1/2 years and after spending $129 in diagnostic and repair charges in addition to the purchase price.  Given this experience, I now be hard-pressed to recommend this appliance considering its cost-of-ownership and short life.  This appliance should have lasted much longer.  It did not get heavy use and was never misused or abused.<br /><br />When I contacted GE about my failed microwave oven, they promised to make things right, asked for the model and serial number and requested that I cut off the appliance's power cord and plug and send it to them.  They then sent me a $100 rebate check that could be applied ONLY to another GE appliance purchase.  The check expired before I found another GE appliance that I wanted to own.<br /><br />I bought a replacement, which was a Panasonic model NN-SD978S microwave oven for less than $200 from Sam's Club.  It is just as large, cooks faster and has proven to be far more reliable.  After four years, it's still going strong without need for repairs.ore if I had received the service on-site instead of taking the appliance to the appliance repair depot.  After 3 1/2 years of use, (September 2009) the main circuit board self-destructed.  It cost me $44 at the nearest GE repair facility to learn that it would cost me more than another $200 to replace the microwave oven's circuit board.<br /><br />Since other brands of similar-sized and power microwave ovens cost less than the repairs, I have discarded this microwave oven after 3 1/2 years and after spending $129 in diagnostic and repair charges in addition to the purchase price.  Given this experience, I now be hard-pressed to recommend this appliance considering its cost-of-ownership and short life.  This appliance should have lasted much longer.  It did not get heavy use and was never misused or abused.<br /><br />When I contacted GE about my failed microwave oven, they promised to make things right, asked for the model and serial number and requested that I cut off the appliance's power cord and plug and send it to them.  They then sent me a $100 rebate check that could be applied ONLY to another GE appliance purchase.  The check expired before I found another GE appliance that I wanted to own.<br /><br />I bought a replacement, which was a Panasonic model NN-SD978S microwave oven for less than $200 from Sam's Club.  It is just as large, cooks faster and has proven to be far more reliable.  After four years, it's still going strong without need for repairs.",5/23/2008,48.677248677248684
1576,1576,US,50768776,R2V5OQY4NUMHCV,B000UW1WW8,242727854,profile 2.2 cu. ft. countertop microwave w/child lockout and extra large,Major Appliances,5,95,100,N,N,Great countertop microwave,"Pros:<br />Large<br />Fast and Even Heating<br />Great Defrost<br />Not too loud<br /><br />Cons:<br />Sensor reheat is only good for soups and other substance that it is okay to heat to boiling (don't trust it with Pizza, or other foods like that).<br /><br />Bottom Line:  This is an excellent large microwave for countertop use.  The inverter defrost works almost perfectly every time, never cooking my food more than it should, but the reheat is a gimmick.<br /><br />This is a large countertop microwave, at about 2.2 cubic foot.  Coming from an over-the-range microwave this is a huge improvement in size.  The microwave heats uniformly and fast (it is 1200 watts).  The sensor reheat should only be used on foods it is safe to boil, otherwise it overcooks about everything else.  It also works best when you lightly cover the food, as sometimes uncovered food triggers it to turn off too early.  Lightly covered is critical, as the sensor works off water vapor temperature being released from the product.  If the water vapor cant leave the container it could become superheated.  Sensor cook should also only be used under supervision (you should be in the same room).<br /><br />I have had the microwave for about 6 months now with no issue.  It is no louder than other microwaves I have used, and the controls are intuitive and easy to use.  You do not have to press a cook button or anything to start your timed cooking.  My favorite feature is the inverter defrost.  Remember you enter the weight in pounds, so for an 8 oz pack of bacon you would enter 5 and start for 1/2 of a pound.  If you had a 1.5 pound package of meat, you would enter 15 and start for 1.5 pounds.  The display shows the weight correctly. Not much else to say about the product, it is a microwave after all.<br /><br />Update: To improve sensor reheat performance, use a lid over the food with a vent hole.  I use a paper plate with a small hole (finger tip size) punched in it.  This will make sure the reheat stays running long enough, but still gets some water vapor to judge the food temperature by so it doesn't over cook.<br /><br />Update (6/26/2010): I have been using the microwave 2 years now.  It has been no issue and still works perfectly.  I use the sensor reheat almost all the time for soups and casseroles, and use the inverter defrost for my frozen goods.  I also use the popcorn button to heat microwave popcorn bags.  Everything has been working great!<br /><br />Update (7/26/2011): Still going strong.  I use the inverter regularly for defrost, or lowering the power level to cook something slower.  It has worked well for me, and I think problems might be from shipping, quality control, or some other factor.<br /><br />Update (3/21/2013): Still going strong, but maybe a bit noisier now.  No issue with inverter function or anything.eheat stays running long enough, but still gets some water vapor to judge the food temperature by so it doesn't over cook.<br /><br />Update (6/26/2010): I have been using the microwave 2 years now.  It has been no issue and still works perfectly.  I use the sensor reheat almost all the time for soups and casseroles, and use the inverter defrost for my frozen goods.  I also use the popcorn button to heat microwave popcorn bags.  Everything has been working great!<br /><br />Update (7/26/2011): Still going strong.  I use the inverter regularly for defrost, or lowering the power level to cook something slower.  It has worked well for me, and I think problems might be from shipping, quality control, or some other factor.<br /><br />Update (3/21/2013): Still going strong, but maybe a bit noisier now.  No issue with inverter function or anything.",5/18/2008,47.5
1577,1577,US,50350583,R1WGDOYU8BDGBO,B000A7B4D0,690479711,"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel",Major Appliances,5,19,22,N,Y,Deliberated long & hard -- 520KS Great Choice,"After too much research, I settled on this terrific microwave.  Every brand of microwave seems to have a malfunction-no help horror story. So in the end, if you chance having a microwave at all, this one seems better than most, if not all.  It works splendidly without any problem with noise or mechanical parts. My experience with Sharp Carousels has been 5 stars.  At home and work they have been dependable, efficient, good looking, and inexpensive.  Both the 2.0 and 1.4 cubic foot Carousels are commodious enough for large casseroles. When I designed my kitchen twenty years ago, I made two below-counter cabinet spaces to tuck in a medium and a large countertop microwave. I bought Carousels and have used them simultaneously almost daily.  They have been great workhorses.  The smaller one lost some of the digital display to no effect a few months ago, then made nasty little arcing noises last week and promptly was sent out to pasture. Last year I bought new stainless steel appliances (including Bosch dual fuel slide-in range-- the dream machine), and so I chose the stainless steel Sharp R-408LS Carousel 1.4 cubic foot/1100-W with a 14 inch turntable from BJ's ($99) as a replacement. The match with the other appliances was so good that I replaced the 2 cubic foot/1200-W with Sharp's R-520KS microwave as well. The display pads are lightly different, but better than losing size in the 1.4 cu. ft.  The Carousels match the Bosch oven door design remarkably, including the rounded window corners.  My kitchen looks better than when it was totally new with this addition. Knowing that these two new appliances are untried in the long term, I can only say they are 5+ stars as week-old additions to my kitchen. The microwaves do everything I want powerfully and quickly. The cost, especially with Amazon Prime shipping, closed the deal.",5/17/2008,86.36363636363636
1581,1581,US,33319288,R3TSAPM4UO3XJC,B000A7B4D0,690479711,"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel",Major Appliances,1,11,19,N,N,Dangerous,"I feel that there is a design flaw in this product. The SENSOR REHEAT button it just below the STOP CLEAR button and very easy to push by mistake. This very thing happened to our Microwave oven on January 27 2008, after a few minutes we could smell burning plastic, I ran into the kitchen and found the microwave smoking and after unplugging the unit I found that the door seal had a melted hole in it. I feel that an automatic feature like SENSOR REHEAT should not be an AUTO DESTRUCT! This could have become a very serious situation by starting a fire or having melted plastic stick to someone. I did not have the original receipt because it was a gift in 2007 and it is not worth paying the shipping charge to send it back, I wanted to inform you of this dangerous condition. We have replaced the microwave with another Sharp R402JK without the SENSOR cook, we have always liked sharp products and it is sad that this unit failed to live up to the Sharp reputation From Sharp Minds come Sharp Products  Sharp refused to honor the warranty saying that it was a consumer fault  by running the microwave with nothing in it. I feel this is a very dangerous flaw, you can just lean against the control panel and the unit will start up and run untill it melts.",2/24/2008,28.947368421052627
1584,1584,US,49976902,R3MNGIUJOB6V8G,B000A7B4D0,690479711,"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel",Major Appliances,5,43,44,N,Y,Great Microwave!  I highly recommend it!,"I bought the Sharp R-520KS Microwave to replace my old White Westinghouse that stopped working after Thanksgiving.  I did alot of research before I bought this one.  I was worried I wouldn't find a microwave that worked as well as my last one.  The good thing is that I could finally replace my white microwave with stainless steel to match the appliances in my new house.  Now I had an excuse to replace it.  I was looking for a powerful 1200 watt microwave large enough to fit large dishes in, and this one had some of the best reviews, a decent price, and the stainless steel look I wanted.  I also needed a counter top model since I have no under cabinet space to put one.  This microwave works great!  I also like how the control panel doesn't have elevated buttons making it easy to wipe clean with no chance of food or anything getting stuck in the buttons.  It has some nice features like the hot water button (you tell it how many cups to heat), minute plus button, keep warm setting, and many others.  I've probably used the hot water and minute plus features the most.  There are sensor heating buttons, reheat buttons, and defrost buttons, although I haven't had a chance to use them as much yet.  The ones I have used so far work great!  My only minor complaint is the same as everyone else's, the buttons all look the same and the start/minute plus button and stop/cancel button are located in the midst of all the other buttons making it difficult to distinguish them quickly.  Not too much of an issue, but it would have been nice if those features were located on the bottom or the corner of the display and were different than the others.  It wouldn't keep me from purchasing this microwave since everything else is great and I'm sure I'll get used to them soon.  The microwave is also pretty large, so you can fit alot in there.  I've heated a cup of water and a dinner sized plate of food at the same time.  All in all, this microwave works great, looks great, and was reasonablypriced.  I would definitely recommend it to anyone looking for a nice looking, powerful, counter top microwave.",12/27/2007,97.72727272727272
1585,1585,US,53019387,R11A33DO5BF1EZ,B00009V3WT,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,Major Appliances,5,14,16,N,N,Terrific - Use it every day!,"We got this through Amazon and have been very pleased.  I do recommend that you open the box and inspect immediately upon delivery, especially if it is during the holiday season when shippers use a lot of inexperienced people. Our first unit's box externally seemed fine but the interior packing was pulverized and the unit was obviously busted up.  Amazon replaced it and our second unit is still running strong.     I love this - I could write a tome.  The convection oven not only bakes and roasts, but setting at 100 degrees, I use it for raising bread, and 150 degrees, I'll bring a steak or roast up to room temp before searing and cooking. I think at 150 degrees it's faster and safer than having it sit on the kitchen counter as recommended in my cookbooks. I'm a better cook!    One warning about a dual-use appliance like this, which should be obvious: when you are using it for one thing it is not available for the other.  I wouldn't want to be without this unit, but I also have another microwave and I feel I need both. I would say I use the two, in tandem, nearly every evening.",12/1/2007,43.75
1589,1589,US,50064541,R2JINGZ0AIW1YB,B000A7B4D0,690479711,"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel",Major Appliances,1,10,13,N,Y,Darn Door,I never got to use this microwave oven because the door would not stay shut.  I had to send it back.  Darn.  Amazon was very helpful and took care of my problem.  I am pleased with Amazon's service.,8/29/2007,76.92307692307692
1592,1592,US,17137633,R1S47OHL97962Q,B00009V3WT,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,Major Appliances,5,11,11,N,N,WOW!!!!!!!,"This Oven is GREAT. It'll cook anything and fast too. It's a little pricey but you get what you pay for most of the time. This time I did. Stick a hot dog, or some potaoes or bacon in there and push the right number and presto you have cooked food. We had baked chicken the other night and it was brown, done and tasty. I love the darn thing. I give it a high five.",6/9/2007,50.0
1599,1599,US,50660613,R1VPM7LJTAM6C7,B000A7B4D0,690479711,"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel",Major Appliances,5,11,16,N,Y,Great Microwave & Even Greater Amazon Service,"This is a great microwave, especially with the $25 discount Amazon is offering on kitchen purchases over $125. But let me tell you why this purchase was extra special. I was concerned about buying a microwave that had to be delivered (size, weight, fragile, etc) rather than from a local store .  But the selection at local stores like Best Buy was so bad, I placed the order. Unfortunately, the day it was supposedly delivered by UPS, no microwave arrived. I called UPS to see if I could start a tracer, but UPS told me that Amazon had to start the tracer because they sent the package. I went to the customer service site, couldn't find a phone number, and used the e-mail system. I thought - great - that e-mail will disappear into the ether, I may never hear from anybody, and here I am without my microwave.  That was about 8pm local time when I sent the e-mail. <br /> <br />The next morning when I checked my e-mail, I got quite a surprise. An Amazon rep wrote back, apologized my package had been lost, and re-ordered the item for me. Before too long, I had an e-mail the item was already shipping via 2-day delivery, and sure enough, 2 days later I had the replacement package. Wow! No hassle, no waiting, just great service. I couldn't believe it. I don't think I'll ever hesitate when I want to order something from Amazon again. I don't work for Amazon, they're not paying for this - I've actually never written a product review before. I was just so impressed with the customer service, I had to write. <br /> <br />The final chapter - the day before the replacement microwave arrived, the person who lives in the next cul-de-sac over from us, with the same house number, and with a street name similar to ours, showed up with the original microwave that UPS had mistakenly delivered to them. I wrote Amazon customer service an e-mail, and once again after a very quick response, I was able to arrange for UPS to come pick up the extra package.  Thanks Amazon.  You're great.",11/16/2005,68.75
1600,1600,US,40051665,R1F700D23CBTCT,B00012ORT2,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,Major Appliances,4,32,33,N,N,Good deal...works GREAT!,"This microwave was a replacement for a different brand.  But for $169 (and I found an online coupon to boot) it was worth every cent spent.  Granted, it doesn't have all the bells and whistles my old microwave had, but what do we generally use a microwave for...reheating, defrosting and popcorn...so why spend the extra cash? <br /> <br />Installation was not quite so easy as others indicated as I was replacing a different brand, which meant drilling new holes in cabinet, and installing a new bracket behind the microwave, but still, for the money saved, well worth the effort.  It does not come with a charcoal filter so be prepared to buy one separately if you are going ventless (do it at the time of purchase if you can find it on Amazon so you can save the shipping cost). <br /> <br />The rating I gave is due to the lack of features...basic microwave with few extras, but the price made it 4 stars! <br /> <br /> <br /> <br /> <br />",10/27/2005,48.48484848484848
1602,1602,US,52004322,R2K0Q1TFM0H2AP,B00012ORT2,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,Major Appliances,4,11,13,N,N,GREAT MICROWAVE FOR THE MONEY,"DOESN'T HAVE ALL THE BELLS AND WHISTLES AS MY LAST SHARP OVER-THE-RANGE MICROWAVE, BUT IT WORKS FOR ME.  TURNTABLE HAS NO ON/OFF BUTTON, SO IT IS ALWAYS ON,  INSIDE IS A LITTLE SMALLER WIDTH-WISE, BUT STILL FITS 13X9X2 PAN OK. PAID $169, FREE SHIPPING AND NO TAX.  GREAT DEAL.",10/6/2005,42.307692307692314
1604,1604,US,30558664,R124A9RCE0C1EI,B00012ORT2,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,Major Appliances,5,93,98,N,Y,"Pleased I did not follow advise of other review, I love this","I bought this on Amazon to replace a Sharp microwave, which has served me well for several years. Based on the price, compared to other with similar features, this unit is the least expensive. I was also impressed with the comprehensive directions for installation. I am closer to being Tim (the toolman) Taylor than a professional at home improvements, so I followed the instructions with precision. The results were outstanding. Not only does it look GREAT where my old stove hood used to be, it passed my popcorn test, of which, I am particular. No scotching, full bag, satisfying and an extra plus, while I am beaming over my accomplishment, the beep sounds indicating the popcorn was finished, the display read Enjoy. Am I ever! I have in my digital locker,courtesy of Amazon, my own .pdf manual. What a great investment in money for the microwave and the time for installation of the unit.<br /><br />Solidly built, looks great, came with lightbulbs for range light INSTALLED! No cons, but could have used some help with installing, as the manual recommends 2 people install, but I did manage nicely by myself. I would suggest an additional set of hands for final insertion, once preparations are complete. I have only owned this for a day, but, I wanted to tell my tale to give others an incentive, if they are on the edge, to jump at this opprotunity to snazz up the kitchen in a big way and for little out of pocket.<br /><br />Panasonic wants like $300 for a comparable unit. I am pleased to pay 1/2 as much and get a quality unit such as this. You can even get this for $25 off before January 31st, free shipping (this dude is HEAVY!) and no tax, do the math, it is a steal!",1/20/2005,94.89795918367346
