,Unnamed: 0,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,score
18134,18134,US,12420660,R28YGFCBFHEPH9,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,3,88,97,N,Y,Wish the pacifier was removable,"Great idea, but I would like to have the option to remove the pacifier to clean it or switch out.",10/15/2010,90.72164948453607
18139,18139,US,13519175,R3TJCGUZIF5L46,B001AVNK6E,93476192,natursutten bpa-free natural rubber pacifier,Baby,4,66,81,N,N,Don't actually have to replace that often,"I haven't had a chance to try this yet, but I like that it's all natural, one piece, and made to support breastfeeding (the large flat shield is large on purpose so it touches the baby's nose as in bfing - though this might not work well for all babies). I noticed a lot of reviewers mentioned how you have to replace it so often, which worried me at first, too, b/c of the price. But on the manufacturer's website, they say that while they have to have that recommendation on their packaging due to European standards, you don't actually have to replace it nearly that often. They also mention that it may whiten after sterilizing, but will return to its normal color in a few days, and that it may turn brown over time which is also totally normal b/c it's natural rubber and oxidizes. Just wanted to help clear things up!",10/8/2010,40.74074074074074
18140,18140,US,52117953,R3ABU3I99X0MYP,B000BIZ87Q,226242876,"haba motley pacifier chain, multicolor",Baby,1,14,16,N,N,"Beautiful, but major choking hazard","I splurged on this item for my daughter two years ago, but she used it maybe 6 or 8 times, as she never took a pacifier.  I love Haba products in general and have always found them to be of really high quality.  My son is now 9 mos old and we've used this pacifier tether maybe 3 or 4 dozen times.  I have never seen him chewing on the beads or string, just the soothie teething pacifier attached to the end of it.  The other day, while it was attached to his onesie and he was tugging on it, the string gave way, sending beads flying all over the room.  He of course put some in his mouth immediately.  It looks like a knot hidden within the beadwork came undone, but I'm not sure.  I am grateful I was there and he was not hurt.  I notified Haba and the CPSC of the potential choking hazard.  Haba responded quickly and professionally by email and phone, including a request that the pieces be sent to them for further investigation.  The CPSC called me in response to my online report and told me that because of prior complaints, they have an ongoing investigation into these pacifier chains, and they are sending someone out to interview me and take photos of the pieces before they are sent back to the manufacturer.  It is a really nice wooden alternative to some of the other paci tethers out there, but until they figure out whatever the problem is, and if it can be fixed, I can not recommend it to anyone.",10/7/2010,43.75
18153,18153,US,40302947,RL5XP09UYPRK7,B0034CXK4Y,671647927,safety 1st pacifier medicine dispenser,Baby,1,10,10,N,Y,poor product,good idea put poorly made. The medicine leaks out and the pacifier part is very hard. My daughter rejected it immediately!  Went with another brand.,9/26/2010,100.0
18163,18163,us,14631907,r2ueqmvqp8z6dg,b0013fgwd0,560204418,breathablebaby breathable mesh crib liner,baby,4,91,99,n,y,"depends on the baby, but overall nice product","how much you will like these bumpers depends what you want them to do and how much your baby moves. i got these bumpers when my daughter was about 6 months old. i had previously purchased a bedding set that came with traditional padded bumpers. for the first 4-5 months or so, she didn't really move all that much, so the bumpers didn't really serve any purpose. but once she started really moving around the crib at night i ran into two opposing problems. sometimes she would end up with her face in the bumper, which would scare the heck out of me so i took the bumpers off. but then she would get her arms and legs stuck through the slats of the crib. so i would put the bumpers back on, but end up worrying about smothering.<br /><br />i was looking for something that would solve these problems and the breathable bumpers did the trick. i no longer worried about airflow or smothering, and her arms and legs were kept inside the crib. i've been happy enough with these bumpers, but they are a little difficult to get on tightly. and they are easily collapsible, so baby can throw an arm or leg over top of one, if they are so coordinated or lucky. these are definitely not going to keep baby from whacking a head against a side, so if that is your problem, these bumpers won't help- they are not padded.<br /><br />i think these are a good buy for people in my situation- baby likes to stick limbs through the slats, but you worry about airflow. they work best when installed perfectly, which can be difficult. but they have worked well for me.",9/26/2010,91.91919191919192
18187,18187,US,27473563,R2D24NMXHOZA0H,B002HOQOXY,986016545,kushies on the go wet bag with pacifier pouch,Baby,5,17,17,N,N,2 of these = 2 large bags + 2 pacifier bags for $1,"Some folks complained about how small the 2nd bag is.  I ordered two of these at $5.99 per set.  That means I paid $11.98 for two large bags plus 2 pacifier bags, which IMO is a better deal than the $10.99 large bag 2-pack.  I wanted a way to hold pacifiers, and at $3-$8 each, I thought pacifier cases were the biggest ripoff.  This set is so worth it.  The blue and the green neutral prints are really cute!  I'm buying more of these sets for my pregnant sister and cousin. :)",8/31/2010,50.0
18189,18189,US,13276487,RKWWUZ7330QNP,B002HOQOUW,986016545,kushies on the go wet bag with pacifier pouch,Baby,4,20,20,N,Y,A cheap way to take care of a used diaper.,"This dual pack was perfect for our needs. We use the bigger bag for used diapers when we're on the go, and my wife uses the smaller bag for reusable pads. The other reviews are right that the smaller bag is pretty small, you can't use it for diapers.<br /><br />The diaper bag did smell a little after holding a diaper for a couple hours, but we just throw the bag in the wash and it comes out just fine.<br /><br />The only reason I gave this 4 stars was because it would have been nice if these had zippers, not drawstring. However, the drawstring does a good job so it's definitely not a deal breaker.",8/29/2010,100.0
18202,18202,US,52094891,R2U4EUNRDROPNY,B0033WRTA6,710299720,"mam 2 pack original silicone pacifier, 6+ months, colors may vary (discontinued by manufacturer)",Baby,5,18,19,N,Y,Took a chance...,"Our twin boys have only ever used Mam pacifiers.  They LOVE them!  Now that they are 6 months old and teething, I needed to buy the next size.  Well...I received the pink ladybug set!  There really needs to be a gender selection available.",8/8/2010,94.73684210526315
18217,18217,US,47099917,R77B5EG58XGQ5,B002UXQRH0,956279524,"nuk bpa free pacifier carry case, colors may vary (discontinued by manufacturer) (discontinued by manufacturer)",Baby,5,15,15,N,N,Larger than I thought,"After reading a previous post I bought the holder thinking it would only carry 1 pacifier.  I was very pleased to see it fits 2! (see costumer images) I am using newborn size and I have no clue how much bigger the shields are on size 2 and 3, so I can not say with certainty that they will fit.  However, after shaking it around, the pacifiers had room to change positions, so I hope that means anything a bit bigger will also fit.      It is very cute and seems sturdy. I first hit it against my hand, then tried it against the table and desk top. All 3 times the container has stayed shut. It gives me more confidence that I can hook it on my diaper bag or purse with it surviving the day intact (and more importantly, that I did not loose a pacifier!)",7/21/2010,50.0
18250,18250,US,48520320,R29XK9NW5U7LHB,B001L2SA6M,381226741,philips avent bpa free contemporary freeflow pacifier,Baby,5,26,32,N,Y,Great pacifiers,Our child isn't big on any pacifier but he's taken to these ones the best.  They don't have a top or bottom so we don't have to make sure it's in correctly which is nice at night.  They also come with plastic covers that clip right on so when it's in the diaper bag or in a pocket the part of the pacifier our son sucks on doesn't get dirty.,6/8/2010,81.25
18269,18269,US,14482754,R1V58SWJRBP0G8,B0013P7WXO,637073326,the first years  soothie teething pacifier (discontinued by manufacturer),Baby,4,10,10,N,Y,Wonderful if a bit heavy,"I bought this after my six month old folded his regular soothie binky in half and shove the whole thing in his mouth.  Scared me half to death.  I didn't want to deny him the only binky he really likes, but I also didn't want him to choke to death in his crib.  So I got this one.  It is solid enough that he can't fold it, and he loves chewing on the sides.  The only problem we have is that for the first month we had it, it was too heavy for him to keep in his mouth.  Eventually, he did get the hang of it, and now it is his favorite.",5/12/2010,100.0
18288,18288,US,11498740,RMKYE9S4LPZ47,B0028H3ACS,380619977,wubbanub tabby kitten pacifier,Baby,4,10,12,N,N,Paci stays in baby's mouth!,"My friend told me about this product when I was complaining about jumping up every 30 seconds to stick the paci back in my daughter's mouth.  (She would scream bloody murder every time it would fall out when she was going to sleep).  This has been a life saver!  This product would be better if the stuffed animal could detach from the paci though.  I have to hold the stuffed animal with tongs so I can boil the paci to sanitize it.  Also, I have to move the wubbanub away from my daughter once she falls asleep because a couple times the stuffed animal part ended up on her face.  It's a great product, but you have to be careful about it in that respect.",4/14/2010,41.66666666666666
18310,18310,us,24333405,ruopr14bpsn4x,b00186ol96,801958521,davinci kalani 3-drawer changer dresser,baby,2,16,19,n,y,"beautiful, but falls apart","this piece was relatively easy to put together, and it looked great in my son's nursery.  however, after a year or so of diaper changing and every day use, it started to fall apart.  the drawers were flimsy and they wouldn't stay attached.  i ended up throwing it away after a year and a half.",2/28/2010,84.21052631578948
18329,18329,US,50670215,R2U5IJEFRRQS77,B001BKMEQG,311600177,razbaby keep-it-kleen pacifier,Baby,2,36,43,N,Y,Not what I expected,"I had high hopes for this pacifier, as we have 2 dogs and 3 cats and my son's pacifiers get instantly covered in hair as soon as he drops them. Even on a pacifier holder, they would fall onto his clothes or blanket & pick up dust and hair instantly. So to say I was excited about this product would be an understatement. Here is what I wish I had known before I purchased it:    The keep-it-kleen pacifiers DO NOT AUTOMATICALLY CLOSE! They have a mechanism that keeps the cover open, until it is jarred/knocked, at which point it snaps shut. This is great for pacifiers that fall on a hard floor from a substantial height, but when it just gently rolls or falls from my son's mouth when he is in his car seat or stroller, the impact is not enough to make it close, so it just stays open, lying on his shirt/blanket/whatever picking up hair.     Also, as other reviewers have mentioned, it does not have very good air flow, so the inside of the pacifier tends to fog up instantly and I'm not sure this is very hygienic.    In summary, I guess that a pacifier that closes some of the times it is dropped is better than one that never closes (ie a regular pacifier), but for the price, and the fact that it doesn't work in both large and small drops, I would not recommend it.",2/11/2010,83.72093023255816
18357,18357,us,49365296,r2ugnocqxzd7km,b000wpvcqe,298076625,medela breastmilk bottle set - yellow,baby,2,145,180,n,n,crazy leakage problems... spotty customer service,"we used medela bottles and nursing products exclusively when our daughter was born 6 months ago because i was using the pump 'n style and had purchased all medela to go along with the pump.  we were happy until a mere 2-3 weeks after using it.  a few bottles began leaking. my husband and i tried to figure out what we could be doing wrong... we sterilized according to package instructions using the medela microwave bags.  after struggling with the leaks for another 2 weeks (and a newborn), we called medela.  the rep apologized and said that they were having problems with the old plastic collar/rings (that screw onto the bottles with the nipples) and would gladly ship to us updated, newer collars.  sure enough, we were impressed to receive them in the mail within a few days.  did they solve the problem? not really.  some leaked less.  but others sprung new leaks.  we struggled with the bottles for another few months. we had invested too much money to switch.  and the baby liked the nipples.  by 4 months of use, practically all the bottles and collars were leaking.  in addition, we had 3 medela bottles warp... yes, warp... in the microwave, again, using medela microwave bags.  when i called medela, i spoke to a rep who was extremely rude... told us it was probably us not screwing on the bottles correctly.  when i explained that we tried everything under the sun, she told us that before giving the bottle to the baby, to check that the caps were screwed on just right (not too tight, not too loose), to twist open and run our fingers underneath, along the nipple to make sure everything was flat, check that the threading on the collar lined up with the threading on the bottle... etc. not only were we already doing all this, but it's a bottle.  who has time to spend 5 minutes fiddling with a bottle with a hungry baby waiting?  when i asked if she could send any replacement parts so we could figure out what was going on, she finally relented.  a few days later, i came home from work to find a letter stating i had a package waiting for me at the p.o.  when i finally went to pick it up, was told i had to pay for shipping before i could have it. it was shipped c.o.d. from medela!  i had them return the package.  went home and threw out all our bottles.  we are using playtex bottles happily now.  no more leaks.  but, unfortunately, we had already spent a lot of money on medela bottles and products.  as an ob/physician, i no longer recommend medela products exclusively to my patients.  they have good pumps, but their other products are overpriced, in my opinion, and not necessarily high in quality.",12/26/2009,80.55555555555556
18379,18379,US,12651904,R3LBB1BTVKW344,B002ACZ5LU,407277980,"2 pack natursutten bpa-free natural rubber pacifier, orthodontic nipple",Baby,5,12,17,N,N,Great for Teething,"My breast-fed, finger-sucking infant has no interest in conventional pacifiers. He likes the Natursutten pacifiers because they're easy to hold and great fun to chew on. He can easily put this pacifier in his own mouth and take it out as he pleases. He doesn't use the pacifier much for sucking, as he still prefers his fingers, but loves to chew on all parts of it. I have found it to be easy to clean and maintain (I oil it with extra virgin olive oil after washing it so that it looks like new). A little pricey but worth it for me.",12/22/2009,35.29411764705883
18412,18412,us,31562038,rt3igmcejq5yc,b001h39fpk,456437823,"the first years soothie newborn pacifiers, boy (discontinued by manufacturer)",baby,5,15,16,n,y,amazing!!!,"as first time parents, we were given the choice to use a pacifier in the hospital. after much debate b/c of breastfeeeding, we decided to let our son have it b/c our son was just very inconsolable while my milk came in. nothing worked to soothe him not shooshing, not swaddling, not anything and not even the hospital nurses could soothe him.  this was a godsend! it did not contribute to any breastfeeding problems and has been the best thing to calm our son.  he is now 3 months old and only wants it when is very stressed so he is not dependent upon it all the time, did not have nipple confusion and had learned to self soothe for the most part now by sucking his fingers.  it is really a great product and i recommend it to anyone wanting to use a pacifier for their baby. our son refuses to use any other brand or type but the soothie for the sucking action is calming to him like when he is feeding.",12/10/2009,93.75
18413,18413,us,50524997,ruhct346nf8ok,b000wn6zcw,406613369,edu-tiles,baby,3,10,11,n,y,cute but less functional,i bought this with the 26 pieces letter ones for my 10 month old. they look really cute but the little pieces tend to fall off if pressed (i put them on the carpet). i have to put them at places where baby do not usually go. if you have carpet i would recommend the letters and numbers.,12/10/2009,90.9090909090909
18444,18444,US,42727072,R1WJQ5I77CVOVE,B000ZEZ0MY,93126241,gumdrop pacifier full-term natural scent pink 5 pack,Baby,5,10,11,N,Y,LOVE LOVE LOVE these pacifiers!,"Gumdrop, how do I love thee?  Let me count the ways:  1.  One piece construction means they are easy to clean.  We had problems with dirt collecting in the seal or soapy water getting stuck in the nipple of other pacifiers.  With Gumdrop, dirt or germs have no where to collect and hide.    2.  Medical-grade silicon means we can boil the pacifiers to sterilize them or run them through the dishwasher.    3.  Soft nipple that my baby loves.    4.  Firm frame that my baby loves to teeth on constantly, but it's not too hard for her little teeth and gums.    5.  Durability!!!  I wish every product was as durable as these pacifiers!  We've been using them 24/7 for 10 months and they are still in perfect condition.  I check them regularly for wear since she chews so hard on them and we treat them pretty rough, but so far they're perfect!    6.  BPA safe.  Yes, they are.  The center frame is not BPA free, however, it is completely covered by the medical-grade silicone so the baby is never in contact with the center frame.  You shouldn't use it IF the silicone layer becomes compromised, obviously.  (Perhaps if you ran them over with a car, the silicone layer would be compromised.  Otherwise, it holds up amazingly well.)    7.  The cut-out for the nose seems like a little thing, but it's a big thing to my baby.  This is the only one-piece pacifier with the nose cut-out that I could find.    8.  Little hole for a binky strap to loop through, which is critical for us.    Bottom line:  Love love love these pacifiers!",10/7/2009,90.9090909090909
18448,18448,US,24910545,REUS0UBRSAHBL,B001FGL9X0,812583172,wubbanub brown puppy pacifier,Baby,5,17,23,N,Y,Puppy Pacifier,"This is a wonderful product.  My daughter likes this brand of pacifier, and the puppy really helps on a number of levels.  First, at 8 weeks, she can grab on to the puppy, helping to keep the paci in place.  Second, the puppy has saved the paci part from many falls (no 5 second rule needed).  Third, the dog sits on my daughter's chest while in her chair or in bed, so if she spits out the paci, it doesn't go far (and she is often able to retrieve it on her own).  Fourth, it's much harder to lose the paci when there is an adorable puppy attached.  The price is reasonable; the construction is very durable; and the dog is doggone cute.  This is our second  kid and our second round with Wubbanub infant pacifiers (animal + paci); they have a great selection and create a truly reliable product.",9/18/2009,73.91304347826087
18479,18479,US,18237587,RO0DKB7C7Z19K,B000P22YTI,508170926,wubbanub infant plush toy pacifier green frog,Baby,4,10,13,N,Y,Great idea!  Better products exsist.,"I think this is a brilliant idea!  I bought this for my 3 months old who is always dropping his pacifier.  It solves that problem very well!      I also bought a paci-plushie at the same time. Paci-plushie is a pacifier holder so it works with wide variety of pacifiers so you don't have to use the soothie if your baby prefers something else.  Plus, if the paci wears out, you can just buy a new $2 pacifier rather than a whole new toy!  That just makes more sense to me.  My baby happens to gladly take whatever pacifier we give him so both work for us.  I am only knocking off a star because I think that the idea of a removable paci makes much more sense.  Wubbanub works well and has helped my LO keep his paci in place.",4/20/2009,76.92307692307692
18510,18510,US,18189332,R2C8SOJ81YU3YI,B001AVMF10,833430714,"natursutten bpa-free natural rubber pacifier, rounded nipple",Baby,5,33,35,N,N,thank you natursutten,"After purchasing probably 30 or 40 pacifiers for my 2 month old son so his babysitter wouldn't go insane, we found the Gerber soft center rounded pacifier was all he would take - mind you this was the larger older version. Then Gerber mindlessly 'revamped' the soft center to what it is today. The customer service rep said that 'Gerber didn't think babies would notice the change' - well, he did. He sucked on the same two pacifiers until I found the Natursutten - a year later. Although they are exceedingly more expensive, I purchased five and retired the Gerber. My son barely noticed the change, even though the base is a little wider (the part where his lips meet together). Thanks again. I would recommend this to anyone in the same situation; just try one and see if your little one will take it, it's worth the ten bucks.",2/12/2009,47.14285714285714
18544,18544,us,51238537,r2xoexmt1s0ayr,b000gkwa66,676104743,cloud b sound machine soother,baby,1,15,24,n,y,great on planets where nights last 45 minutes!,"this product is great for parents who would like their kids to sleep for up to 45 minutes, then wake up. those of us who would like them to sleep a little longer wish that it wouldn't turn off after 45 minutes! i have no idea what they were thinking? some kind of ridiculous liability issue?<br /><br />this makes the cute sheep useless. i'd recommend getting a cheap radio and setting it between am stations.",12/26/2008,62.5
18582,18582,us,51852917,r2i942a6vl6mib,b000e16658,61573030,j.l. childress padded umbrella stroller travel bag,baby,5,49,50,n,y,good value for price - plus extra packing room!!,"i decided i needed a bag so we could check our our stroller when flying.  we have a maclaren quest.  maclaren sells their own bag for a bit more money, so i decided to try this.  it worked perfectly.  we have used it for both domestic and international travel and it has held up well so far.  the quest fits in it with room to spare, so we are even able to throw toys and shoes in there to reduce some of the weight in our other bags - baby items like strollers and playpens don't count against you as pieces of baggage; defintely helpful in these days of airlines charging for extra bags!  ;-)<br /><br />we haven't taken it through security with us so i can't comment on how easy or not easy it is to maneuver (we generally have our car seat with us and just roll our son through the airport in that, so we don't need the stroller until we get to our destination).",12/1/2008,98.0
18596,18596,US,10423272,R3VYZ2WSEU6OP5,B000S9RFWY,308287733,gerber naturalflex silicone pacifier - green / blue,Baby,3,12,13,N,N,Watch out for Mold!,"I gave this paci to my Daughter when she was only a couple weeks old and she really liked it.  I was breastfeeding and liked the idea that it was like mother.  The problem with this paci is that where the soft latex and hard plastic meets there is a seam that saliva can get into.  Over time it gets funky in there and mold can grow.  Unfortunately, you can't take apart the binky in order to clean it. Even boiling them didn't work. I did end up using these until my daughter was 1.  I just watched them and threw them out when they started to get weird. So if you don't mind cycling through binkies every few months then give these a try...",10/8/2008,46.153846153846146
18599,18599,US,15010466,R3134PBRW5OF1V,B000ZEZ2BS,604039789,gumdrop pacifier full-term natural scent blue 5 pack,Baby,5,15,18,N,Y,For babies who prefer the breast,"My daughter wanted to constantly use me as her pacifier and I tried every pacifier in the store but she wouldn't latch on to any of them for more than a few seconds. I read the reviews and decided to order a few of these so that maybe I could get a few hours of sleep instead of having her 'nurse' off me all night. They worked wonders! These are the only pacifiers she will use. They are lightweight, which is great b/c they're less likely to wake her up by falling out of her mouth once she's asleep. Plus they are very bendable so if she is asleep on her side they won't put too much pressure on her little face. Thanks Hawaii Medical!",9/30/2008,83.33333333333331
18600,18600,US,15010466,R1EPUPJ41TETQS,B000ZEZ0MY,93126241,gumdrop pacifier full-term natural scent pink 5 pack,Baby,5,15,18,N,Y,For babies who prefer the breast,"My daughter wanted to constantly use me as her pacifier and I tried every pacifier in the store but she wouldn't latch on to any of them for more than a few seconds.  I read the reviews and decided to order a few of these so that maybe I could get a few hours of sleep instead of having her 'nurse' off me all night.  They worked wonders!  These are the only pacifiers she will use.  They are lightweight, which is great b/c they're less likely to wake her up by falling out of her mouth once she's asleep.  Plus they are very bendable so if she is asleep on her side they won't put too much pressure on her little face.  Thanks Hawaii Medical!",9/30/2008,83.33333333333331
18610,18610,US,50804008,R1COTOSJP2QF4S,B000BIZ87Q,226242876,"haba motley pacifier chain, multicolor",Baby,2,12,13,N,N,not for a baby that chews,"This pacifier chain is great-looking, but it does not hold up to lots of chewing/sucking.  My son is 4 1/2 months old and puts everything in his mouth.  I checked on the chain after he chewed on it for a while and noticed that 2 beads were cracked!  I ended up having to throw it out since I was afraid the beads would break and become a choking hazard.",8/17/2008,46.153846153846146
18631,18631,us,32080670,r3rse7ve043cnl,b000wjncx6,337883289,graco lovin hug easy entry open top curved frame swing,baby,5,49,51,n,n,love this swing,"i bought a second hand swing at a thrift store and used it every day for about a month before the motor died; our baby loves to swing for naps and when i'm showering, cooking or otherwise can't hold her.  i immediately began researching for a new swing and ordered this one sunday night.  the swing arrived the following friday afternoon. she and we love this swing!       our baby is 12 lbs, 24 inches, 11 weeks old.  the seat is deep so we have to put a little pillow in the bottom for her to sit on, otherwise she slides forward and is too slumped to be comfortable.  i'm glad the swing is deep because she'll be able to use it as she grows.  i've read reviews that said the tray is hard to open and makes a loud noise; i find the tray easy to open with one hand and it's very quiet if you're careful.  if you're in a hurry it does make a snapping sound as it clicks into place.  we ditched the mobile because it interferes with the swinging arm (as someone else noted in his review) and the toys are directly over the baby's head where she can't see them anyway.  will have to think of a solution when baby really starts noticing toys.    the swing has 6 settings; we use the high setting to calm her and help her get to sleep as recommended by dr.karp in \\happiest baby on the block\\, then put the swing on a low setting while she sleeps.  the swing has a timer option but if you don't use the timer, it doesn't automatically shut off as other swings do. we like that it works continuously since she sleeps in the swing at night (right beside my side of the bed where i hear her every sniff and sigh). she was sleeping five hours at a time in her co-sleeper but in the swing she sleeps up to 12 hours with one night-time feeding.       i feel comfortable letting her sleep in the swing since we swaddle her tightly (also rec. by karp) and the swing is deep as noted above.  we don't use the complicated 5 point straps since we swaddle her and use the tray for restraint.  even when she isn't swaddled we feel safe leaving her unstrapped (with an adult monitoring in the same room) and she is very active--always kicking and flailing her arms while awake.  she can't turn herself over yet though, so we may have to use the straps later.  another reason we feel safe letting her sleep in the swing is that even with poor neck strength at this age, her head doesn't flop forward even on the highest setting.  i haven't had to adjust the swing back so can't comment on that; when we first put it together she reclined nicely in it.     i'm thrilled so far with the battery life.  we've been using the swing every day and night for nine days now; we frequently use the high setting and the batteries show no sign of slowing.    others have commented that the music is boring and \\nature sounds\\ are horrible.  they are.  we don't use the music since she doesn't seem to care about it and we'd be better off turning on a cd of classical music instead.  we don't use the nature sounds either since we use a floor fan for white noise that she likes, but in defense of graco (whether they planned this or not) karp points out that babies love white noise which is what the \\nature sounds\\ sound like.  white noise is similar to what baby hears in the womb--a loud shhhhhh as blood rushes through mother's circulatory system.     the swing is very quiet even on the high setting; as i said she sleeps in it beside me and i'm a light sleeper.      while the swing is bulky, i'm still able to pick it up and move it daily from bedroom to living room to kitchen without too much trouble.  it's bulky but not heavy.  the legs do fold for storage.    so the cons for us---mobile is useless, have to push \\off\\ button up to six times to get the swing to stop swinging, straps are laughably complicated---maybe to prevent older children from removing baby before mom has a chance to notice??  maybe to prevent lawsuits??        pros for us---deep, large, comfy seat; weight limit 30lbs instead of more common 25lbs; removable head immobilizer; quiet, easy to open tray; quiet motor; great speed settings; sturdy frame; fairly easy to move around house; no automatic shut off; long battery life with frequent swing use; removable, washable swing cover; easy to put together (30 minutes tops); reliable name brand; price is great esp. with free super saver shipping; and of course the baby loves this swing!     if the swing ends up having a short lifetime, i'll update my review.",8/9/2008,96.07843137254902
18642,18642,us,33989812,rfnc3gup7cgtw,b0012iss6w,444676831,safety 1st accu-r.a.t.e. forehead and underarm thermometer,baby,1,25,26,n,n,doesn't give accurate readings,"both my wife (a registered nurse) and i tried using this as specified in the directions, and it consistently gives low readings.  my son's temperature was 101 (according to two other thermometers used several times) and this said several times it was only 96.  get the exergen comfort scanner for $10 more instead, it is what our pediatrician uses and actually works.",8/9/2008,96.15384615384615
18675,18675,US,52997734,R23CH0G3RHCB4O,B000S8O9ME,372364156,changing lifestyles safe-er-grip 17 bath & shower handle…,baby,4,30,32,n,y,very useful,we have two of these now. i bought my husband one when he came home from rehap recently and he liked it so much that he ordered a second one. he uses them to steady himself in the shower. i don't believe you can put much weight on them but for balance they are very useful.,6/23/2008,93.75
18690,18690,us,51739595,r1ox95twtg1a2z,b000wigefu,906605883,graco imonitor vibe 2 parent (discontinued by manufacturer),baby,4,19,19,n,y,"great buy, could have less interference","we bought this graco monitor as a replacement for our useless fisher price monitor (we used the fp monitor once and then put it away for a month when we needed it again the receiver was dead) and the difference is something big.<br />pros:<br />1.- auto channel selector: great feature just turn it on an it will set automatically the channel on both receivers, if you feel it has lots of interference just press \\ch\\ button and presto!<br />2.- vibe function: good but nothing i couln'd live without. it's too sensitive, almost any noise will activate it.<br />cons: the channel button: it should be on the parent receiver and not on the baby's transmitter, here is how it goes, imagine yourself sleeping, and the monitor begins to sound with static are you going to go to baby's room and to try to change the channel at the risk of waking up your baby? so the channel button should be with the parent unit! (hey the baby is not going to change the channel)",6/23/2008,100.0
18710,18710,US,50913773,R2K4FE0JKWMJX,B000BIZ87Q,226242876,"haba motley pacifier chain, multicolor",Baby,2,31,33,N,Y,Beware if your baby sucks on everything,"I loved the look, the feel, everything about this chain until this weekend.  I bought at christmas for my son, he is now 4.5 months (2 months later) and teething, puts everything in his mouth and sucks on everything.  Well the wetness caused the wood to crack on three beads, I noticed it in time, a small bit of pressure with my fingers and was able to break all three beads into pieces.  I am so glad this didn't happen when my son was playing with it, easy to choke on these pieces. If you use this item makes sure to check often for cracks!",3/16/2008,93.93939393939394
18715,18715,US,41751064,R1LUH40OABGCV,B000P22YTI,508170926,wubbanub infant plush toy pacifier green frog,Baby,2,21,38,N,N,DON'T BUY THIS! YOU WILL END UP MAKING YOUR OWN!,"These little wubbanub's looked like the perfect answer for my three month old - who was constantly losing his binky ALL DAY LONG. I thought it would help him learn to put it back in as well as be weighty enough to lay on his chest in just the right spot - so if he fell asleep he could pop it back in himself. And - believe it or not - it did all those things. HOWEVER - my son totally hated the pacifier. We had been using every brand of binkies, so I figured what's another new brand? Right? WRONG! We had used nuks, playtex, avent, etc. All with no problem but the soothie pacifier attached to this wubbanub is HUGE. I am not kidding. Not just huge on the outside plastered on your little one's face...but huge like a giant long nipple too! Coupled with the fact it was ugly as sin it made for hilarity at starbucks one day when all the other mommies watched in horror as I proudly pulled out my new fancy wubba to give to my little one and he proceeded to choke like a bulimic after thanksgiving. AND, the poor little dude kept giving it the old college try because he wanted the sucker and I let him because I forgot back up. I just kept praying he'd make it work. It was all very sad. Long story much shorter I sent my hubby to babies r' us to pick up as many small stuffed animals as he could find. That weekend I bought velcro and we created our own wubanubs. Here are 3 major benifits to making your own:<br />1) you can detach the pacifier and wash it for REAL. As well as wash the buddy it is attached too! Unlike the wubba. IMPORTANT - The wubbanub DOES NOT come apart ( very gross and stupid)<br />2) you can use whatever brand of pacifier your little one enjoys, a major plus if you actually want this whole learn your paci is attached to a frog thing to work.<br />and<br />3) Compared to the ugly things my little macgyvered knock offs look amazing. AND THAT should tell you something about how hideous these actually are. (Seriously, I am far from ambitious. I don't scrapbook, paint, or even cook anything that requires anything more then buttons on the microwave - so if you do - yours will probably be even more fantastically superior to these little nightmares)<br /><br />I have to say one nice thing though. It truly is a great idea. BUT a better idea is to just make your own.n cook anything that requires anything more then buttons on the microwave - so if you do - yours will probably be even more fantastically superior to these little nightmares)    I have to say one nice thing though. It truly is a great idea. BUT a better idea is to just make your own.",1/18/2008,27.63157894736842
18727,18727,US,38264788,R18KUKQ6WKW3U7,B000AKB4IM,295960359,the original billy-bob teeth two front teeth pacifier,Baby,5,19,20,N,Y,This is funny and people love it !!!,"I bought this for my son and people LOVE it! I am asked all the time where I bought it from cuz they want to get it for their grandchild, niece, nephew...ect I often think Amazon should pay me for the amount of word of mouth I have given on this product... I think if you have a sense of humor and don't see it as some slam against humanity (as some reviewer has) than you'll love it, I think if you do have a problem with it you probably aren't even bothering looking at the product page and or its reviews.",10/17/2007,95.0
18729,18729,us,43938221,r3ifb4siij5n8x,b000f1qrii,393651404,britax companion infant car seat,baby,4,13,13,n,n,sturdy seat,"great rugged infant car seat, but it does have a few problems.  it's really heavy if you ever use the seat outside of the car.  the little head tsip (true side impace protection) piece keeps falling down, last of all, adjusting the handle is difficult as the latches on each side really require a good pull. if you have large access car doors and plan to leave the seat in your car attached to the base, it's a great safe seat.",10/1/2007,100.0
